country,year,population,beef,pig,poultry,sheep,beef_emissions,pig_emissions,poultry_emissions,sheep_emissions,total_meat_consumption,total_meat_emissions,country_name,region
ARG,1990,32.580853999999995,55.559,3.674,8.66,2.282,108609.58004315998,837.9144031719998,1692.9011738399995,1784.3882118719996,70.175,112924.78383204399,Argentina,Latin America
ARG,1991,33.028546,51.817,3.612,8.88,2.347,102686.41008491999,835.093757064,1759.7609308800002,1860.431939088,66.65599999999999,107141.69671195198,Argentina,Latin America
ARG,1992,33.475004999999996,50.98,4.487,10.027000000000001,1.8940000000000001,102393.34529399998,1051.416432045,2013.9232508100001,1521.63982728,67.388,106980.32480413499,Argentina,Latin America
ARG,1993,33.91744,51.678000000000004,4.851,15.442,1.869,105167.1278592,1151.73451008,3142.51865088,1521.40068864,73.84,110982.7817088,Argentina,Latin America
ARG,1994,34.353066,48.593999999999994,4.837,18.392,2.374,100161.17335223997,1163.1604616939999,3790.929539232,1957.3002884159998,74.19699999999999,107072.56364158198,Argentina,Latin America
ARG,1995,34.779096,43.693000000000005,5.086,18.662,2.233,91176.18249168001,1238.2053757920003,3894.284937312,1863.8813128320003,69.674,98172.55411761602,Argentina,Latin America
ARG,1996,35.195575,44.218999999999994,4.888999999999999,19.63,1.787,93378.78785549999,1204.4981632249999,4145.334823499999,1509.4678205999999,70.52499999999999,100238.08866282499,Argentina,Latin America
ARG,1997,35.604362,44.86,4.747,19.005,1.625,95832.7007592,1183.097344898,4059.9653988600003,1388.570118,70.237,102464.333620958,Argentina,Latin America
ARG,1998,36.005387,41.633,5.475,19.803,1.421,89940.73661826001,1379.9064567749997,4278.088072566,1227.927718248,68.33200000000001,96826.658865849,Argentina,Latin America
ARG,1999,36.398577,45.76,6.148,23.041,1.3359999999999999,99935.9330112,1566.449159772,5031.957675942001,1167.083972928,76.285,107701.423819842,Argentina,Latin America
ARG,2000,36.783859,45.282,5.989,22.901999999999997,1.412,99938.80219428,1542.089720857,5054.543632907999,1246.531413792,75.585,107781.966961837,Argentina,Latin America
ARG,2001,37.156653999999996,43.988,4.783,22.024,1.3969999999999998,98066.81376912,1244.041932574,4910.028886176,1245.7882953119997,72.19200000000001,105466.672883182,Argentina,Latin America
ARG,2002,37.537783000000005,40.505,4.445,15.424000000000001,1.3630000000000002,91228.07402490001,1167.9881180450002,3473.896589952001,1227.9359574960004,61.737,97097.894690393,Argentina,Latin America
ARG,2003,37.927463,41.864,3.951,16.121,1.3090000000000002,95267.71866192,1048.959844191,3668.571786138,1191.5291776080003,63.24499999999999,101176.77946985699,Argentina,Latin America
ARG,2004,38.325927,43.711000000000006,4.255,18.887999999999998,1.26,100515.87570582001,1141.537735695,4343.400655055999,1158.97603248,68.11400000000002,107159.79012905102,Argentina,Latin America
ARG,2005,38.733406,42.824,4.825,21.145,1.188,99523.16271264,1308.2207876500001,4914.10721922,1104.366871872,69.982,106849.857591382,Argentina,Latin America
ARG,2006,39.127239,44.105,5.93,24.338,1.157,103542.41256570001,1624.17169089,5713.672456692,1086.4851725520002,75.52999999999999,111966.74188583401,Argentina,Latin America
ARG,2007,39.52944,47.41,6.045,25.741999999999997,1.177,112445.445024,1672.6882536,6105.401066879999,1116.6276211200002,80.37400000000001,121340.16196560001,Argentina,Latin America
ARG,2008,39.940234000000004,47.251000000000005,5.933,27.954,1.102,113232.95980404002,1658.757858254,6698.935807416001,1056.3393088320001,82.24000000000001,122646.99277854202,Argentina,Latin America
ARG,2009,40.359828,46.961000000000006,6.415,29.733,1.0390000000000001,113720.27296248001,1812.35807634,7200.112595544,1006.4126710080001,84.14800000000001,123739.15630537202,Argentina,Latin America
ARG,2010,40.788453000000004,39.622,6.1370000000000005,31.511,1.032,96967.20508596001,1752.2311524270003,7711.709654898001,1010.248403904,78.30199999999999,107441.39429718902,Argentina,Latin America
ARG,2011,41.26149,38.402,6.582000000000001,35.01,1.087,95071.42433880002,1901.0818902600001,8667.3885894,1076.42975112,81.081,106716.32456958001,Argentina,Latin America
ARG,2012,41.733271,40.476,6.635,36.864000000000004,1.182,101351.75261976001,1938.3017715950002,9230.731812864,1183.889431728,85.157,113704.67563594702,Argentina,Latin America
ARG,2013,42.202935,44.056000000000004,7.879,35.685,1.1520000000000001,111557.5502616,2327.6184740549998,9036.07041285,1166.82674688,88.772,124088.065895385,Argentina,Latin America
ARG,2014,42.6695,40.955999999999996,8.026,36.692,1.22,104854.32251999999,2397.2578489999996,9393.775764,1249.36296,86.894,117894.71909299999,Argentina,Latin America
ARG,2015,43.131966,41.07899999999999,8.631,39.253,1.147,106309.08187883998,2605.9039898220003,10158.354368388,1187.3367600479999,90.11,120260.67699709798,Argentina,Latin America
ARG,2016,43.590368,39.042,9.674,38.925,1.012,102111.30884736,2951.8525402239998,10180.530446399998,1058.722857984,88.65299999999999,116302.41469196799,Argentina,Latin America
ARG,2017,44.044810999999996,39.575,10.421,38.343,0.9690000000000001,104584.4037195,3212.9368280169992,10132.861129038,1024.306124616,89.30799999999999,118954.50780117101,Argentina,Latin America
ARG,2018,44.494502000000004,38.881,11.054,38.464,0.9690000000000001,103799.44393572002,3442.895575756,10268.619149568001,1034.7641385120003,89.368,118545.72279955601,Argentina,Latin America
AUS,1990,17.065128,0.0,0.0,22.051,19.012999999999998,0.0,0.0,2257.818825168,7787.022687936,41.06399999999999,10044.841513104,Australia,Oceania
AUS,1991,17.284035999999997,27.941999999999997,14.520999999999999,22.35,19.415,28977.032034719992,1756.8704072919995,2317.7892276,8053.669414559998,84.22799999999998,41105.36108417199,Australia,Oceania
AUS,1992,17.478635,26.405,15.255999999999998,22.436,17.961,27691.401430500002,1866.5783889199997,2352.90392916,7534.4103176399985,82.058,39445.29406622,Australia,Oceania
AUS,1993,17.634808,26.37,15.082,23.807,17.49,27901.7932176,1861.7772197919999,2518.991244336,7402.387006079998,82.749,39684.948687808,Australia,Oceania
AUS,1994,17.805467999999998,25.662,15.645999999999999,24.473000000000003,18.505,27415.435188959993,1950.0904662959997,2614.5193101839996,7907.764448159998,84.286,39887.80941359999,Australia,Oceania
AUS,1995,18.004882000000002,25.526,15.652000000000001,24.217,15.115,27575.55707592,1972.6868914480003,2616.145364364,6531.450994320001,80.50999999999999,38695.840326052006,Australia,Oceania
AUS,1996,18.224767,27.453000000000003,14.478,24.615,14.795,30019.47170706,1847.007236382,2691.6158382299996,6471.250266359999,81.34100000000001,41029.345048032,Australia,Oceania
AUS,1997,18.423037,29.0,14.857999999999999,25.791,15.062999999999999,32056.084380000004,1916.1063862219999,2850.891283602,6660.148951944,84.712,43483.23100176801,Australia,Oceania
AUS,1998,18.607584,26.765,15.257,27.643,15.475999999999999,29881.9191456,1987.271363616,3086.216667072,6911.303279615999,85.14099999999999,41866.710455904,Australia,Oceania
AUS,1999,18.812264000000003,28.095,15.193,28.002,15.25,31711.8334248,2000.7030886640005,3160.686099168,6885.288624000001,86.53999999999999,43758.511236632,Australia,Oceania
AUS,2000,19.028802,26.515,15.651,29.682,16.368,30272.9211018,2084.7384607139998,3388.8774057839996,7475.122347263999,88.216,43221.659315562,Australia,Oceania
AUS,2001,19.274701,24.605999999999998,14.892000000000001,29.225,14.977,28456.39756836,2009.2719310440002,3379.8188203500004,6928.252725048001,83.7,40773.741044802,Australia,Oceania
AUS,2002,19.49521,25.263,16.418,32.494,13.779000000000002,29550.4494138,2240.50650446,3800.86412244,6446.987966160001,87.954,42038.80800686,Australia,Oceania
AUS,2003,19.720737,25.958000000000002,17.593,31.406999999999996,12.152999999999999,30714.65346276,2428.6284822869998,3716.2151217539995,5751.986802263999,87.11099999999999,42611.483869065,Australia,Oceania
AUS,2004,19.932722000000002,28.719,17.718,32.81,11.984000000000002,34346.870587080004,2472.1757787720003,3923.955652920001,5732.969770752002,91.231,46475.971789524,Australia,Oceania
AUS,2005,20.176844,27.19,18.863,34.092,11.992,32916.5033016,2664.170658604,4127.213793888,5807.057117952,92.137,45514.944872044,Australia,Oceania
AUS,2006,20.450966,27.03,18.409000000000002,35.187,12.37,33167.3766588,2635.3728316580005,4317.648843852,6071.48278608,92.99600000000001,46191.881120390004,Australia,Oceania
AUS,2007,20.827622,24.166,20.221,34.769,12.587,30199.218795120003,2948.0874112340002,4344.933535908,6291.774674736,91.74300000000001,43784.014416998005,Australia,Oceania
AUS,2008,21.249199,23.343000000000004,19.17,33.260999999999996,10.992,29761.203135420004,2851.43001381,4240.617647634,5605.708689792001,86.766,42458.95948665601,Australia,Oceania
AUS,2009,21.691653,23.454,19.744,33.578,10.334000000000001,30525.361767719998,2997.959977824,4370.173946604,5379.877010448001,87.11000000000001,43273.372702595996,Australia,Oceania
AUS,2010,22.03175,25.31,20.129,37.645,8.972999999999999,33457.41555,3104.33967025,4976.3113725,4744.581425999999,92.057,46282.64801875,Australia,Oceania
AUS,2011,22.340024,23.287,19.486,39.499,8.046,31213.92833328,3047.223953648,5294.451647856,4313.947994496,90.31799999999998,43869.55192928,Australia,Oceania
AUS,2012,22.733465,22.435,20.502,40.319,8.722999999999999,30601.517236499996,3262.5704960099997,5499.543452010001,4759.29636468,91.979,44122.927549199994,Australia,Oceania
AUS,2013,23.128129,23.744,19.9,40.161,8.722999999999999,32949.25769856,3221.7483697,5573.092732614001,4841.9200624079995,92.528,46586.018863282,Australia,Oceania
AUS,2014,23.475686,22.587,20.174,40.806,8.116,31814.719180919998,3315.189425548,5747.693057495999,4572.688021823999,91.68299999999999,45450.289685788,Australia,Oceania
AUS,2015,23.815995,20.519000000000002,21.77,41.989,9.346,29320.824084300002,3629.31947805,6000.05888433,5342.02294248,93.624,44292.22538916,Australia,Oceania
AUS,2016,24.190907,19.473,21.4,44.512,8.5,28264.17192066,3623.7978686,6460.713914304,4934.945028,93.88499999999999,43283.628731564,Australia,Oceania
AUS,2017,24.601860000000002,21.250999999999998,22.061999999999998,43.349,7.755,31368.8476116,3799.36364724,6398.79617484,4578.898183200001,94.41699999999999,46145.905616879994,Australia,Oceania
AUS,2018,24.99286,19.965,21.395,42.353,6.982,29938.946994,3743.0556779000003,6351.135597480001,4188.00356448,90.695,44221.141833860005,Australia,Oceania
BRA,1990,148.935328,20.868000000000002,5.562,12.513,0.6759999999999999,186478.94548224,5798.648060352,11181.766555584,2416.326761472,39.61900000000001,205875.686859648,Brazil,Latin America
BRA,1991,151.467861,20.68,5.718,13.814,0.672,187941.3219288,6062.652604386,12554.262191124,2442.873662208,40.884,209001.110386518,Brazil,Latin America
BRA,1992,153.973883,20.541999999999998,5.809,14.677,0.6679999999999999,189775.89027516,6261.040004429,13559.248084746001,2468.5092922559998,41.696,212064.687656591,Brazil,Latin America
BRA,1993,156.454116,20.813000000000002,6.004,15.198,0.6890000000000001,195376.77097848002,6575.453587248,14266.737929808,2587.1252621760004,42.704,218806.08775771203,Brazil,Latin America
BRA,1994,158.910651,23.259,6.204,16.602,0.664,221766.16989654,6901.171751628,15829.407767412002,2532.400134336,46.729,247029.14954991598,Brazil,Latin America
BRA,1995,161.345581,25.906,6.76,20.160999999999998,0.7020000000000001,250789.11728315998,7634.87289292,19517.329551246,2718.3503486880004,53.528999999999996,280659.670076014,Brazil,Latin America
BRA,1996,163.767821,26.468000000000004,7.322,19.129,0.5529999999999999,260076.40117368003,8393.755897534,18796.287887454,2173.526520312,53.47200000000001,289439.97147898003,Brazil,Latin America
BRA,1997,166.187066,24.713,6.81,20.615,0.562,246418.85772348,7922.1374362199995,20555.678193539996,2241.531146208,52.699999999999996,277138.204499448,Brazil,Latin America
BRA,1998,168.6064,23.456999999999997,7.226,22.485,0.564,237300.019488,8528.4489248,22746.689424,2282.2562304,53.73199999999999,270857.4140672,Brazil,Latin America
BRA,1999,171.029011,24.953000000000003,7.246,24.823,0.584,256061.21468898002,8674.933495942001,25472.718840318004,2397.142618176,57.60600000000001,292606.009643416,Brazil,Latin America
BRA,2000,173.765726,25.237,10.759,26.059,0.55,263119.53762371995,13086.818122238,27168.966323004002,2293.7075832,62.60499999999999,305669.02965216193,Brazil,Latin America
BRA,2001,176.208646,24.993000000000002,10.997,25.125,0.52,264238.96136868,13564.365360433998,26563.4533845,2199.08390208,61.635000000000005,306565.864015694,Brazil,Latin America
BRA,2002,178.499255,25.699,10.51,27.131999999999998,0.498,275235.1412547,13132.19019035,29058.25071996,2133.4230957600003,63.839,319559.00526077003,Brazil,Latin America
BRA,2003,180.70834399999998,29.695999999999998,9.585,28.596,0.48700000000000004,321978.89900543995,12124.626340679999,31005.214830143996,2112.119124672,68.36399999999999,367220.859300936,Brazil,Latin America
BRA,2004,182.865043,27.678,9.084,30.151,0.518,303680.31960924,11628.022354283998,33081.383468957996,2273.378214576,67.431,350663.10364705796,Brazil,Latin America
BRA,2005,184.991143,29.721999999999998,8.899,24.429000000000002,0.521,329898.40513475996,11523.653270898998,27114.891794082,2313.129252072,63.571,370850.07945181296,Brazil,Latin America
BRA,2006,187.06161,32.082,10.166,26.261999999999997,0.531,360078.6343212,13311.67829082,29475.672010919996,2383.91315784,69.04100000000001,405249.89778078004,Brazil,Latin America
BRA,2007,189.038268,30.758000000000003,9.997,27.583000000000002,0.53,348866.34282864,13228.708956371998,31285.455277463996,2404.56676896,68.86800000000001,395785.073831436,Brazil,Latin America
BRA,2008,191.010274,26.987,10.347999999999999,31.514,0.5329999999999999,309287.65586628,13836.020207464,36116.986649016,2443.403425008,69.38199999999999,361684.066147768,Brazil,Latin America
BRA,2009,192.980905,25.673000000000002,10.652999999999999,30.195999999999998,0.524,297263.92644390004,14390.779066755,34963.50844428,2426.92786128,67.04599999999999,349045.14181621507,Brazil,Latin America
BRA,2010,194.890682,26.325,11.011,39.014,0.529,307829.832219,15021.589096513999,45620.790405288004,2474.332098672,76.87899999999999,370946.54381947394,Brazil,Latin America
BRA,2011,196.603732,25.903000000000002,11.65,40.501,0.527,305557.58819976,16033.0343446,47775.886498392,2486.644002336,78.581,371853.153045088,Brazil,Latin America
BRA,2012,198.31493400000002,26.160999999999998,11.669,39.835,0.5329999999999999,311287.01930244,16198.958753922003,47399.25237534,2536.844635728,78.198,377422.07506743,Brazil,Latin America
BRA,2013,200.004188,27.765,11.530999999999999,39.311,0.546,333186.97678920004,16143.738042795998,47174.187806808,2620.854879552,79.153,399125.75751835597,Brazil,Latin America
BRA,2014,201.71754099999998,26.041,12.312000000000001,39.739000000000004,0.547,315175.58911085996,17384.824553544,48096.320170794,2648.147878248,78.63900000000001,383304.881713446,Brazil,Latin America
BRA,2015,203.475683,24.968000000000004,12.187000000000001,40.97,0.555,304822.85118864005,17358.307041047003,50018.39239506,2710.2960975600004,78.68,374909.8467223071,Brazil,Latin America
BRA,2016,205.156587,25.391,11.702,40.316,0.5479999999999999,312547.85403101996,16805.196667518,49626.557768952,2698.219432224,77.957,381677.82789971394,Brazil,Latin America
BRA,2017,206.80474099999998,25.373,12.149000000000001,40.906,0.532,314835.40160358,17587.295588863002,50757.32841207599,2640.4829330879998,78.96,385820.508537607,Brazil,Latin America
BRA,2018,208.4949,25.263,12.710999999999999,40.109,0.523,316032.399522,18551.250717299998,50175.131664600005,2617.0279848,78.606,387375.80988869997,Brazil,Latin America
CAN,1990,27.691138,25.002,20.596999999999998,24.42,0.7340000000000001,41540.02993656,3992.480585701999,4057.30553976,487.80708700800005,70.753,50077.62314903,Canada,North America
CAN,1991,28.03742,24.456,20.367,24.395,0.768,41140.9886112,3997.26693198,4103.8371654,516.7857254400001,69.986,49758.87843402,Canada,North America
CAN,1992,28.371264,23.83,22.342,24.423000000000002,0.745,40565.2332672,4437.095462016,4157.468284032,507.27820032,71.34,49667.075213567994,Canada,North America
CAN,1993,28.684764,22.805,21.749000000000002,25.037,0.7559999999999999,39249.362581199995,4367.054525652001,4309.082617608,520.456358016,70.34700000000001,48445.956082476,Canada,North America
CAN,1994,29.000663,23.226,22.368000000000002,26.645,0.727,40414.163930279996,4540.8078098880005,4636.33599381,506.003568024,72.96600000000001,50097.311302002,Canada,North America
CAN,1995,29.302311,23.309,21.894000000000002,26.324,0.7170000000000001,40980.454025939995,4490.813579238,4628.124208584,504.23416768800007,72.244,50603.62598144999,Canada,North America
CAN,1996,29.610218,23.048000000000002,20.477999999999998,26.128,0.667,40947.37826784,4244.506309427999,4641.934655424,474.00036974399995,70.321,50307.81960243599,Canada,North America
CAN,1997,29.905948,23.105999999999998,20.035,26.615,0.655,41460.41006927999,4194.1596772600005,4775.68083612,470.12150256000007,70.411,50900.37208522,Canada,North America
CAN,1998,30.155172999999998,23.379,22.595,27.206,0.733,42299.86737402,4769.492937544999,4922.409819827999,530.489803416,73.91300000000001,52522.259934809,Canada,North America
CAN,1999,30.401286,23.8,23.669,28.395,0.757,43413.036408,5036.9762683379995,5179.4670958199995,552.330564048,76.62100000000001,54181.810336206,Canada,North America
CAN,2000,30.68573,23.410999999999998,22.576999999999998,29.706999999999997,0.833,43103.0175018,4849.54208347,5469.48588666,613.46911416,76.52799999999999,54035.514586089994,Canada,North America
CAN,2001,31.020902000000003,22.5,22.805,30.892,0.915,41878.21770000001,4952.0216907700005,5749.786227504001,681.2190079200001,77.11200000000001,53261.24462619401,Canada,North America
CAN,2002,31.360079,22.415,21.951999999999998,31.212,0.914,42176.170247099995,4818.915179455999,5872.864714488,687.9146929440001,76.493,53555.864833988,Canada,North America
CAN,2003,31.644028000000002,23.655,19.811,31.337,0.956,44912.3689404,4388.298870956,5949.773432616001,726.040578432,75.759,55976.48182240401,Canada,North America
CAN,2004,31.940655,22.711,21.006,31.555999999999997,0.977,43524.252942299994,4696.61779251,6047.51585508,748.94447844,76.25,55017.331068329986,Canada,North America
CAN,2005,32.243753000000005,21.994,18.148,31.689,0.986,42550.14620892001,4096.117406108,6130.633732902001,763.0161709920001,72.817,53539.91351892201,Canada,North America
CAN,2006,32.571174,21.711,18.442,31.929000000000002,1.069,42429.16552283999,4204.743136356,6239.790087876001,835.6460401439999,73.151,53709.34478721599,Canada,North America
CAN,2007,32.889025,22.146,19.695,32.010999999999996,1.073,43701.620859,4534.245431625,6316.863475649999,846.9581718,74.925,55399.687938074996,Canada,North America
CAN,2008,33.247118,21.473000000000003,18.701,32.082,1.026,42834.92188884001,4352.2804760260005,6399.804238056,818.6770336320001,73.282,54405.68363655401,Canada,North America
CAN,2009,33.628895,20.434,18.482,31.679000000000002,1.013,41230.37042580001,4350.704661729999,6391.97858823,817.58569524,71.608,52790.639371000005,Canada,North America
CAN,2010,34.004889,20.305,17.28,31.340999999999998,0.953,41428.1562687,4113.23137344,6394.483356893999,777.759821208,69.879,52713.630820242,Canada,North America
CAN,2011,34.339328,19.804000000000002,16.741,30.326999999999998,0.9309999999999999,40803.36310272001,4024.1228303360003,6248.452801535999,767.277944832,67.803,51843.21667942401,Canada,North America
CAN,2012,34.714222,20.012,17.435,30.065,0.846,41682.06063984,4236.69722399,6262.09850658,704.8375634879999,68.358,52885.693933897994,Canada,North America
CAN,2013,35.082954,19.813,16.326,30.353,0.877,41705.914056120004,4009.350149028,6389.237416571999,738.426015792,67.36899999999999,52842.927637512,Canada,North America
CAN,2014,35.437435,19.177,16.093,31.163,0.9209999999999999,40775.0214597,3992.062490185,6626.020721430001,783.3090632399999,67.354,52176.413734555004,Canada,North America
CAN,2015,35.702908,17.633,17.994,32.556999999999995,0.914,37772.962605839995,4497.066885864,6974.277454535999,783.1789898879999,69.098,50027.485936127996,Canada,North America
CAN,2016,36.109487,18.316,15.975999999999999,33.188,0.929,39682.88183352,4038.196150184,7190.409927336001,805.0971221520001,68.409,51716.585033191994,Canada,North America
CAN,2017,36.540268,18.273,16.374000000000002,33.413000000000004,0.971,40062.01902984,4188.172437624,7325.519848104,851.534405472,69.031,52427.245721039995,Canada,North America
CAN,2018,37.058856,18.422,17.0,34.836,1.022,40961.894713919995,4410.003864,7745.893845695999,908.979619968,71.28,54026.77204358399,Canada,North America
CHL,1990,13.275,12.969000000000001,7.166,7.83,0.8140000000000001,10329.808500000003,665.9005500000001,623.6595,259.34040000000005,28.779000000000003,11878.708950000004,Chile,Latin America
CHL,1991,13.495,12.568,7.024,8.647,0.877,10176.309599999999,663.52216,700.14759,284.04276,29.115999999999996,11824.02211,Chile,Latin America
CHL,1992,13.72,12.103,7.501,12.875,0.955,9963.1896,720.3960400000001,1059.8700000000001,314.4624,33.434,12057.91804,Chile,Latin America
CHL,1993,13.945,13.6,8.096,15.173,0.902,11379.119999999999,790.29104,1269.52491,301.88136000000003,37.771,13740.817309999999,Chile,Latin America
CHL,1994,14.165999999999999,14.557,8.672,16.684,0.7859999999999999,12372.86772,859.932864,1418.0732639999999,267.2274239999999,40.699,14918.101272000002,Chile,Latin America
CHL,1995,14.380999999999998,15.833,9.332,19.172,0.727,13661.66238,939.4244439999999,1654.2751919999996,250.91968799999998,45.064,16506.281704,Chile,Latin America
CHL,1996,14.587,16.445,9.836,20.057000000000002,0.708,14392.992900000001,1004.344124,1755.428754,247.862304,47.046,17400.628082,Chile,Latin America
CHL,1997,14.786,17.479,10.522,19.879,0.74,15506.669639999998,1089.0480440000001,1763.585364,262.59936,48.62,18621.902407999998,Chile,Latin America
CHL,1998,14.978,16.421,11.588,21.392,0.767,14757.224279999999,1214.955448,1922.456256,275.71502399999997,50.168,18170.351008,Chile,Latin America
CHL,1999,15.163,15.401,12.319,21.666,0.769,14011.52178,1307.550979,1971.1293480000002,279.848328,50.154999999999994,17570.050434999997,Chile,Latin America
CHL,2000,15.342,15.658,12.623,23.377,0.73,14413.50216,1355.634462,2151.8996039999997,268.79184,52.388,18189.828066000002,Chile,Latin America
CHL,2001,15.515999999999998,14.054,13.635,24.776999999999997,0.623,13083.71184,1480.9246199999998,2306.6395919999995,231.99523199999996,53.08899999999999,17103.271284000002,Chile,Latin America
CHL,2002,15.684000000000001,14.699000000000002,13.41,23.517,0.612,13832.346960000003,1472.2570800000003,2213.0437680000005,230.36659200000003,52.23800000000001,17748.0144,Chile,Latin America
CHL,2003,15.85,15.894,14.22,23.584,0.537,15115.194,1577.709,2242.8384,204.2748,54.235,19140.0162,Chile,Latin America
CHL,2004,16.015,16.402,13.352,25.923000000000002,0.518,15760.681800000002,1496.8259600000001,2490.9410700000003,199.09848000000002,56.19500000000001,19947.54731,Chile,Latin America
CHL,2005,16.183,17.445,13.85,25.725,0.491,16938.7461,1568.94185,2497.84605,190.700472,57.511,21196.234472,Chile,Latin America
CHL,2006,16.355,15.129000000000001,16.253,29.403000000000002,0.5870000000000001,14846.087700000002,1860.724705,2885.31639,230.40924,61.37200000000001,19822.538035,Chile,Latin America
CHL,2007,16.53,16.218,16.756,30.374000000000002,0.5920000000000001,16085.012400000001,1938.8367600000004,3012.4933200000005,234.85824000000002,63.940000000000005,21271.200720000004,Chile,Latin America
CHL,2008,16.708,15.115,18.143,28.649,0.652,15152.4852,2121.932708,2872.004952,261.446784,62.559000000000005,20407.869644,Chile,Latin America
CHL,2009,16.886,15.154000000000002,17.214000000000002,27.465999999999998,0.5589999999999999,15353.426640000001,2034.7292280000001,2782.7452559999992,226.542576,60.393,20397.4437,Chile,Latin America
CHL,2010,17.063,15.412,17.692999999999998,29.038,0.489,15778.497360000001,2113.269613,2972.852364,200.251368,62.632,21064.870705,Chile,Latin America
CHL,2011,17.234,14.162,18.643,31.549,0.537,14644.074480000003,2249.054234,3262.2927959999997,222.11179200000004,64.891,20377.533302,Chile,Latin America
CHL,2012,17.4,14.675,19.605,31.684,0.532,15320.7,2387.8889999999997,3307.8096,222.16320000000002,66.496,21238.5618,Chile,Latin America
CHL,2013,17.572,17.160999999999998,19.686,32.275,0.431,18093.185519999995,2421.456744,3402.8177999999994,181.76476799999998,69.55299999999998,24099.224831999996,Chile,Latin America
CHL,2014,17.759,17.602,18.019000000000002,32.024,0.47600000000000003,18755.63508,2239.9959470000003,3412.2852960000005,202.878816,68.12100000000001,24610.795139,Chile,Latin America
CHL,2015,17.969,17.441,17.622,33.924,0.46,18803.83974,2216.548026,3657.4821360000005,198.37776000000002,69.44699999999999,24876.247661999998,Chile,Latin America
CHL,2016,18.209,18.855,18.262,35.891,0.419,20599.8417,2327.729306,3921.235314,183.109704,73.427,27031.916024000002,Chile,Latin America
CHL,2017,18.47,17.548,19.409000000000002,35.967,0.429,19446.693599999995,2509.38961,3985.86294,190.16711999999998,73.35300000000001,26132.113269999994,Chile,Latin America
CHL,2018,18.729,18.67,24.473000000000003,36.36,0.418,20980.2258,3208.4837190000003,4085.91864,187.88932799999998,79.921,28462.517487,Chile,Latin America
CHN,1990,1172.4452,0.639,14.959000000000001,0.0,0.0,44951.548968,122770.25422760003,0.0,0.0,15.598,167721.80319560005,China,East Asia
CHN,1991,1189.183522,0.75,15.850999999999999,2.898,0.8690000000000001,53513.25849,131948.236050554,20677.523080536,24801.611534832,20.368,230940.62915592198,China,East Asia
CHN,1992,1204.003901,1.001,16.951,3.267,0.91,72312.47429406,142863.49088095702,23600.884467402,26295.445197840003,22.129,265072.294840259,China,East Asia
CHN,1993,1217.129133,1.256,18.159000000000002,4.131,0.99,91722.85146288,154712.93548302902,30167.762690538002,28918.98820008,24.536,305522.53783652704,China,East Asia
CHN,1994,1228.9919320000001,1.5230000000000001,19.674,4.698,1.058,112305.28274616002,169254.310891176,34642.82457921601,31206.563137344005,26.953,347408.9813538961,China,East Asia
CHN,1995,1239.9400039999998,1.954,19.939,5.943,1.238,145370.56606895998,173062.146178292,44213.780662631994,36841.097398848,29.073999999999998,399487.59030873195,China,East Asia
CHN,1996,1249.981441,1.944,19.546,5.917000000000001,1.274,145797.83527823997,171024.960720502,44376.841118382,38219.432540015994,28.681,399419.06965714,China,East Asia
CHN,1997,1259.066974,2.4019999999999997,22.113000000000003,6.747999999999999,1.486,181456.73229287998,194892.23597243402,50977.103643312,44903.364560736,32.749,472229.436469362,China,East Asia
CHN,1998,1267.441503,2.6010000000000004,23.708000000000002,7.442,1.6269999999999998,197796.92095818004,210339.522071868,56593.797991956,49491.05580914399,35.37800000000001,514221.29683114804,China,East Asia
CHN,1999,1275.4066990000001,2.739,23.64,7.739,1.73,209600.33691366,211054.30055052004,59222.234661366005,52954.88614248,35.848,532831.7582680259,China,East Asia
CHN,2000,1283.19897,2.685,23.986,8.35,1.8159999999999998,206723.354067,215451.67346094,64288.26839699999,55926.943908479996,36.837,542390.2398334199,China,East Asia
CHN,2001,1290.937649,2.716,24.267,8.089,1.8319999999999999,210371.19928104,219290.287497981,62654.36785656601,56759.946551232,36.904,549075.801186819,China,East Asia
CHN,2002,1298.646577,2.782,24.531,8.118,1.905,216770.08663284002,222999.694262709,63254.477472515995,59374.12150044,37.336,562398.379868505,China,East Asia
CHN,2003,1306.343911,2.864,24.999000000000002,8.436,2.053,224482.13766623996,228601.04001762302,66121.903399176,64366.177182792,38.352000000000004,583571.2582658309,China,East Asia
CHN,2004,1314.007478,2.928,25.322,8.28,2.189,230844.83373503998,232913.08150541197,65279.891507039996,69032.696864208,38.719,598070.5036116999,China,East Asia
CHN,2005,1321.62349,2.9339999999999997,26.425,8.856,2.289,232658.5991796,244467.30506275,70225.78576464,72604.70804664,40.504000000000005,619956.39805363,China,East Asia
CHN,2006,1329.209094,2.9530000000000003,26.893,9.093,2.363,235509.26727492004,250224.941154594,72518.989750452,75382.10613892801,41.302,633635.304318894,China,East Asia
CHN,2007,1336.800506,3.127,24.774,9.755,2.4859999999999998,250810.51093572,231825.270149508,78242.93361618002,79758.86538998398,40.141999999999996,640637.5800913919,China,East Asia
CHN,2008,1344.415227,3.1260000000000003,26.815,10.350999999999999,2.4659999999999997,252158.51997612003,252353.460184035,83496.25208806198,79567.87079476798,42.758,667576.103042985,China,East Asia
CHN,2009,1352.068091,3.193,28.296,10.630999999999998,2.521,259029.20487378002,267806.830920552,86243.01525252599,81805.527777864,44.641,694884.5788247221,China,East Asia
